,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
115,1983,101970.0,0,0,69,0,6,8,13,2,0,1363046400,0,0,1,0,0,0,0,0,0,1,0,0,0,13.5,51.0,22.0,36.0,84.0
682,1961,45938.0,0,0,46,2,8,4,6,6,0,1383436800,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5,89.0,31.0,41.5,14.5
310,1957,62187.0,0,0,49,1,4,8,5,3,0,1372982400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,137.5,22.5,22.5,63.0
321,1968,75693.0,0,0,10,1,11,4,6,4,0,1354752000,0,0,1,0,0,0,0,1,0,0,0,0,0,76.5,146.5,36.0,48.5,15.0
475,1976,46310.0,1,0,99,2,6,1,5,8,0,1354492800,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,44.0,7.5,2.5,7.0
420,1966,67272.0,0,1,12,3,6,2,12,5,0,1387584000,0,0,1,0,0,0,0,1,0,0,0,0,0,17.5,135.5,14.0,14.0,7.0
1222,1989,28691.0,1,0,56,1,1,0,3,8,0,1372896000,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,6.5,4.0,0.0,2.0
554,1974,44989.0,0,1,26,5,5,1,5,6,0,1347408000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,53.0,24.5,5.0,53.0
1876,1978,24882.0,1,0,52,1,1,1,2,6,0,1347148800,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,5.0,14.5,0.0,18.0
1337,1965,69139.0,0,1,23,1,4,1,5,4,0,1390780800,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,37.5,16.5,7.5,3.0
218,1966,37070.0,1,1,30,9,5,1,8,7,0,1363737600,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,68.5,2.0,7.5,19.5
211,1980,30732.0,1,0,44,4,4,1,4,8,0,1357344000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,12.5,0.0,0.5,1.5
634,1960,98777.0,0,0,23,0,4,6,9,1,0,1392595200,0,0,0,1,0,0,0,0,0,1,0,0,0,9.5,355.5,62.5,57.5,19.0
54,1968,55954.0,0,1,63,3,8,2,6,7,0,1393804800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,14.0,0.0,0.0,21.5
1078,1965,57236.0,1,1,22,3,2,1,4,3,0,1394582400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,4.5,1.0,0.5,2.0
1555,1960,38201.0,0,1,19,4,5,1,5,8,0,1364515200,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,11.5,0.0,0.0,6.0
1820,1982,32313.0,1,0,60,3,4,0,4,9,0,1360540800,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,28.0,1.0,2.0,3.5
648,1956,14661.0,0,0,88,1,1,0,3,6,0,1356998400,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,5.5,3.0,1.0,1.0
838,1974,46374.0,0,1,1,3,7,1,7,8,0,1395014400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,10.5,0.0,0.0,8.5
1774,1952,34074.0,1,1,69,5,3,3,3,6,0,1373673600,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,20.5,5.0,0.5,33.5
1594,1977,31353.0,1,1,24,2,1,1,2,8,0,1388275200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.0,1.5,0.5,3.5
1934,1964,61798.0,0,0,13,1,4,2,9,4,0,1385164800,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,44.5,5.5,4.0,6.5
1346,1974,53034.0,1,1,30,8,6,1,7,8,0,1369872000,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5,98.0,7.5,5.5,25.0
1353,1958,67267.0,0,1,0,1,3,2,5,2,0,1399939200,0,0,1,0,0,0,0,0,1,0,0,0,0,5.5,29.5,7.5,1.0,15.0
1516,1989,9255.0,1,0,91,1,1,1,2,8,0,1387497600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,3.5,1.0,0.0,2.0
718,1973,89694.0,1,1,22,3,4,3,4,5,0,1381276800,0,0,1,0,0,0,0,1,0,0,0,0,0,14.0,105.5,18.5,14.0,21.0
1589,1964,65526.0,0,1,22,1,4,4,8,2,0,1397174400,0,0,0,0,1,0,0,0,1,0,0,0,0,9.5,34.5,6.0,0.0,4.5
1748,1961,28249.0,0,0,80,1,2,0,3,6,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,3.5,1.0,7.0,5.0
1840,1966,69063.0,0,1,16,1,5,3,5,3,0,1352246400,0,0,0,0,1,0,0,0,1,0,0,0,0,17.5,62.0,34.5,4.0,13.0
147,1977,55375.0,0,1,3,1,1,1,6,2,0,1381968000,0,0,1,0,0,0,0,0,0,0,1,0,0,5.5,28.5,5.0,14.0,7.0
953,1980,44010.0,1,0,46,6,10,2,6,9,0,1350086400,0,0,1,0,0,0,0,0,0,0,1,0,0,18.0,117.0,43.0,36.0,24.0
254,1970,38097.0,1,1,70,4,3,2,2,7,0,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,17.5,0.0,0.5,34.5
106,1962,50785.0,1,1,27,2,2,1,3,6,0,1378771200,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,10.5,0.0,0.5,13.5
565,1951,40689.0,0,1,69,7,7,1,5,8,0,1363564800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,13.5,19.5,3.0,49.5
392,1974,30351.0,1,0,19,1,3,0,2,9,0,1370476800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,12.0,1.5,1.5,1.0
1865,1984,52413.0,1,0,67,2,7,1,7,7,0,1351900800,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,66.5,28.0,28.0,6.0
2180,1980,61014.0,0,1,17,4,9,3,4,7,0,1344643200,0,0,1,0,0,0,0,0,1,0,0,0,0,64.5,247.5,91.0,21.5,14.5
230,1990,73687.0,0,0,8,1,3,9,9,2,0,1385596800,0,0,1,0,0,0,0,0,1,0,0,0,0,76.5,251.5,109.0,6.5,90.5
146,1978,60199.0,1,2,49,1,0,0,3,4,0,1378944000,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.5,1.0,0.0,0.0
48,1977,35790.0,1,0,54,2,2,0,3,7,0,1357084800,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,10.0,15.0,0.5,1.5
1019,1980,28071.0,0,0,65,2,5,1,5,8,0,1346198400,0,0,1,0,0,0,0,0,0,1,0,0,0,16.5,65.0,20.5,13.0,22.0
167,1959,38285.0,2,1,96,1,0,0,3,2,0,1403568000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,1.0,0.0,0.5
2082,1949,48150.0,0,1,24,3,5,1,4,7,0,1370649600,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,19.5,1.5,1.0,23.5
956,1988,15716.0,1,0,8,3,3,0,4,8,1,1352678400,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,15.0,4.0,3.5,13.0
52,1966,70287.0,0,0,30,1,5,5,10,3,0,1364860800,0,0,1,0,0,0,0,1,0,0,0,0,0,17.5,241.0,60.5,60.0,20.0
598,1969,48240.0,0,0,73,3,6,3,13,5,0,1352419200,0,0,0,0,1,0,0,0,0,1,0,0,0,45.5,124.0,32.0,24.5,20.5
808,1959,87771.0,0,1,61,1,5,10,4,6,0,1369180800,0,0,1,0,0,0,0,0,0,0,1,0,0,19.0,143.5,25.0,28.5,16.5
2073,1975,76068.0,0,1,67,1,2,3,4,6,0,1354147200,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,64.0,16.5,6.0,38.0
2032,1959,76320.0,0,1,49,2,6,3,4,2,0,1403395200,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,107.0,34.5,26.5,17.5
1580,1965,53843.0,0,1,64,4,8,5,3,7,0,1372291200,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,44.0,9.5,2.0,36.5
1325,1977,43263.0,0,1,2,3,5,2,6,5,0,1353456000,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,30.5,0.0,5.0,51.0
399,1943,75865.0,0,0,73,1,3,5,10,1,0,1396224000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,295.5,78.0,0.0,6.0
1687,1965,52117.0,0,1,55,2,5,2,4,7,0,1345075200,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,53.5,15.0,0.0,10.0
1822,1968,27071.0,1,0,90,2,2,0,3,6,0,1398211200,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,9.5,0.0,1.0,1.5
651,1987,21063.0,1,0,34,2,2,0,3,6,0,1380067200,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,5.5,9.5,1.5,7.5
1186,1958,51412.0,0,1,42,2,3,2,4,4,0,1388448000,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,14.5,2.0,2.5,7.0
858,1978,61346.0,1,0,34,1,5,7,10,3,0,1381017600,0,0,0,1,0,0,0,0,0,0,1,0,0,29.0,84.0,21.5,8.0,71.0
468,1960,83151.0,0,0,93,1,5,9,4,3,0,1349827200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,50.0,60.0,37.0,9.0
1856,1959,33051.0,0,0,15,3,9,1,8,9,0,1345075200,0,0,0,1,0,0,0,0,0,0,0,1,0,35.5,121.5,54.0,47.0,109.5
1621,1964,64140.0,0,2,71,5,2,5,6,5,0,1379894400,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,30.5,0.0,7.5,107.5
2089,1969,66476.0,0,1,80,2,6,8,10,4,0,1386115200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,76.0,12.5,4.5,28.5
347,1978,37717.0,1,0,31,1,1,0,2,9,0,1353628800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,2.0,0.5,2.5
1595,1984,55434.0,1,0,21,3,5,3,13,4,0,1380931200,0,0,1,0,0,0,0,0,1,0,0,0,0,57.5,107.5,84.5,34.5,38.0
280,1971,16626.0,2,0,76,3,3,0,3,9,0,1389744000,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,11.0,10.5,0.5,6.5
990,1953,65569.0,0,1,96,2,6,5,10,3,0,1352073600,0,0,0,1,0,0,0,0,1,0,0,0,0,23.0,144.0,10.0,19.0,35.0
1916,1956,54998.0,0,1,3,5,4,2,9,4,0,1362873600,0,0,0,0,1,0,0,0,0,1,0,0,0,11.0,101.0,19.5,15.0,4.0
1483,1973,54108.0,1,1,74,13,8,2,9,8,0,1352073600,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,45.5,4.0,3.0,48.5
715,1953,53593.0,1,1,60,8,7,2,6,8,0,1344297600,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,39.0,3.0,0.0,21.5
9,1950,5648.0,1,1,68,1,1,0,0,20,0,1394668800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,3.0,0.5,0.5,6.5
740,1972,62220.0,0,1,55,5,7,6,5,6,0,1344643200,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0,187.5,8.0,6.0,6.0
1668,1971,58350.0,0,1,5,4,8,3,12,6,0,1357257600,0,0,1,0,0,0,0,0,0,1,0,0,0,13.0,103.0,58.0,40.0,40.0
270,1974,65640.0,0,1,74,1,5,1,8,2,0,1393632000,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,74.5,10.0,7.5,33.0
2004,1965,71322.0,0,1,57,2,8,5,13,4,0,1360972800,0,0,0,0,1,0,0,0,1,0,0,0,0,21.5,113.0,34.5,5.0,102.0
1518,1971,71969.0,0,1,59,3,3,4,9,8,0,1350345600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,38.0,0.0,0.0,5.0
2043,1951,67046.0,0,1,92,2,4,5,4,2,0,1357430400,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,66.5,11.5,75.5,53.5
285,1982,68627.0,0,0,45,1,2,3,6,1,0,1357948800,0,0,1,0,0,0,0,0,0,1,0,0,0,7.5,131.5,30.0,27.0,19.0
541,1982,79908.0,0,0,30,1,5,6,7,2,0,1365120000,0,0,1,0,0,0,0,0,1,0,0,0,0,64.5,380.5,14.5,92.5,55.5
1652,1986,80141.0,0,0,20,1,7,4,10,6,0,1357862400,0,0,0,1,0,0,0,0,1,0,0,0,0,51.0,336.5,26.0,20.0,20.0
741,1964,58512.0,0,1,25,5,3,4,8,8,0,1379548800,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,50.5,6.5,0.0,76.0
444,1964,60597.0,0,1,2,4,2,2,8,7,0,1388534400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,128.5,16.0,8.0,33.0
2110,1969,40590.0,1,1,30,5,3,4,3,6,0,1380672000,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,25.0,3.0,5.5,18.5
830,1991,61618.0,0,0,27,2,3,6,8,3,0,1348876800,1,0,0,0,0,0,0,0,0,1,0,0,0,45.5,199.5,0.0,22.5,102.5
103,1963,57288.0,0,1,27,3,8,1,8,6,0,1403654400,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,10.5,0.0,0.0,30.0
2088,1954,45736.0,0,1,92,5,7,1,6,7,0,1374624000,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,90.0,10.0,1.5,21.5
99,1978,38557.0,1,0,17,2,3,1,3,7,0,1355875200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,15.5,2.0,2.0,13.5
781,1965,60161.0,0,1,17,3,11,4,8,8,0,1350950400,1,0,0,0,0,0,0,1,0,0,0,0,0,22.0,106.0,23.0,4.0,88.5
803,1978,25804.0,1,0,34,2,2,0,3,8,0,1377993600,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5,4.5,6.5,3.0,6.0
855,1959,62450.0,0,1,61,2,5,5,4,3,0,1388966400,0,0,1,0,0,0,0,0,0,1,0,0,0,23.5,133.5,31.0,33.0,19.0
1860,1984,70643.0,0,0,66,1,5,8,4,6,0,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,53.5,152.0,11.5,71.5,16.5
495,1979,60152.0,0,1,6,1,6,4,12,3,0,1364428800,0,0,1,0,0,0,0,0,0,1,0,0,0,41.5,150.0,43.0,29.0,45.5
432,1976,24027.0,1,0,7,2,2,0,3,8,0,1370736000,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,5.5,5.5,0.0,2.5
142,1988,34176.0,1,0,12,4,3,0,4,6,0,1399852800,0,0,1,0,0,0,1,0,0,0,0,0,0,3.5,12.0,9.5,7.0,10.0
827,1981,19419.0,1,0,76,4,4,0,3,9,0,1352505600,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,14.0,8.0,1.5,3.5
1692,1978,41154.0,0,1,98,1,1,0,4,5,0,1365465600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,5.5,1.0,1.5,3.5
1607,1963,41003.0,0,0,11,1,6,2,8,6,0,1363478400,0,0,0,0,1,0,0,1,0,0,0,0,0,66.5,71.0,35.5,22.0,44.0
166,1970,38853.0,1,1,90,2,2,0,3,7,0,1400803200,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,7.0,0.0,0.0,1.0
161,1970,50447.0,2,0,4,1,3,1,3,6,0,1398038400,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,12.0,1.0,1.5,13.5
1666,1980,78789.0,0,0,12,1,4,6,5,2,0,1344384000,0,0,0,1,0,0,0,1,0,0,0,0,0,25.0,425.0,10.5,41.5,41.5
1160,1952,33444.0,1,1,24,1,1,0,2,8,0,1351900800,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4.0,0.0,0.0,1.0
1894,1963,52278.0,0,1,24,6,10,5,10,8,0,1359072000,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,35.5,0.0,0.0,87.0
1040,1974,42557.0,0,1,98,4,6,1,4,8,0,1346198400,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,26.5,0.0,2.5,7.5
1137,1974,83145.0,0,0,14,1,5,9,11,2,0,1348272000,0,0,1,0,0,0,0,0,0,0,1,0,0,17.5,365.5,19.5,68.5,57.0
7,1985,33454.0,1,0,32,2,4,0,4,8,0,1367971200,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0,28.0,1.5,0.5,11.5
1219,1971,64722.0,1,0,47,4,8,2,11,6,0,1401062400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,140.0,30.0,73.5,7.5
1882,1987,73395.0,0,0,94,1,4,4,6,2,0,1395100800,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5,40.0,10.0,3.5,5.5
173,1961,28249.0,0,0,80,1,2,0,3,6,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,3.5,1.0,7.0,5.0
446,1958,50520.0,0,1,25,2,3,1,3,6,0,1390867200,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.0,1.0,0.5,7.0
2126,1976,17148.0,1,0,80,4,3,1,3,8,0,1390867200,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5,5.5,6.5,5.0,8.0
2093,1971,25818.0,1,0,51,1,0,1,2,7,0,1350518400,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,4.0,1.0,1.0,4.5
866,1975,36627.0,2,0,78,1,0,0,3,5,0,1374537600,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,2.5,0.0,0.0,0.5
579,1975,17459.0,1,0,12,3,3,1,2,7,0,1379548800,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,8.0,1.5,5.0,15.0
1497,1978,33039.0,1,0,4,1,2,0,4,5,0,1378684800,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,6.0,4.0,4.0,6.0
868,1972,86857.0,0,0,96,1,5,6,10,2,0,1347408000,0,0,0,0,1,0,0,0,0,1,0,0,0,51.0,419.0,66.5,51.0,20.0
204,1978,52195.0,2,1,2,1,1,0,2,8,0,1399852800,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.5
902,1954,42607.0,0,1,30,2,3,2,7,3,0,1384646400,1,0,0,0,0,0,0,0,0,1,0,0,0,14.5,28.0,15.0,16.0,23.5
580,1969,23910.0,1,0,80,1,2,0,3,7,0,1351209600,0,0,1,0,0,0,0,1,0,0,0,0,0,6.0,9.0,3.5,0.5,6.5
2111,1970,20587.0,1,0,39,1,1,1,2,7,0,1399766400,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,3.0,2.0,0.5,4.5
1136,1979,7500.0,0,1,61,1,1,0,2,8,0,1346198400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.5,1.5,0.0,2.5
706,1984,18988.0,1,0,43,2,1,0,3,7,0,1400803200,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,1.0,0.5,0.5
485,1961,48330.0,0,1,2,1,1,0,3,5,0,1384473600,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,0.0
1000,1965,70924.0,0,0,41,1,6,6,7,3,0,1396828800,1,0,0,0,0,0,0,0,1,0,0,0,0,57.0,127.0,66.0,76.0,38.0
644,1963,56253.0,0,1,83,4,7,2,9,6,0,1354838400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,32.5,3.5,5.5,2.5
2150,1967,81380.0,0,0,51,1,4,2,10,2,0,1356134400,0,0,0,1,0,0,0,1,0,0,0,0,0,34.0,344.5,112.0,34.0,51.5
945,1962,52597.0,0,1,69,3,6,3,8,5,0,1399420800,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,18.5,3.5,0.0,21.0
859,1953,80812.0,0,0,95,1,4,8,5,2,0,1379376000,0,0,1,0,0,0,0,0,0,0,1,0,0,11.0,250.0,105.0,71.5,16.5
1735,1979,16014.0,1,1,42,4,1,1,4,3,0,1363478400,0,1,0,0,0,0,0,0,0,1,0,0,0,4.5,2.0,3.5,4.0,3.5
1890,1960,92556.0,0,0,32,0,3,5,13,0,0,1397952000,1,0,0,0,0,0,0,0,0,0,1,0,0,91.5,176.0,92.0,11.5,14.0
1486,1972,57136.0,1,1,48,9,5,2,10,6,0,1373328000,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5,54.5,10.5,54.5,46.0
3,1984,26646.0,1,0,26,2,2,0,4,6,0,1391990400,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,10.0,5.0,1.5,2.5
1401,1972,65704.0,0,0,18,1,2,10,10,1,0,1381622400,1,0,0,0,0,0,0,0,0,1,0,0,0,86.0,37.0,19.0,4.0,123.0
2042,1974,67445.0,0,1,63,5,9,6,12,6,0,1344729600,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,108.5,14.5,40.0,5.5
358,1972,38578.0,1,1,2,3,3,0,3,8,0,1371859200,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,11.0,1.5,1.5,1.5
428,1974,20130.0,0,0,99,1,1,0,3,8,0,1395014400,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1.5,3.5,3.0,6.0
276,1949,35416.0,0,0,62,3,7,1,5,8,0,1371081600,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,40.5,2.0,1.5,25.5
266,1968,63841.0,0,1,64,1,9,3,9,6,0,1366502400,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5,50.0,10.0,3.5,65.5
1490,1988,84219.0,0,0,27,1,3,4,10,1,0,1391299200,0,0,1,0,0,0,0,0,1,0,0,0,0,68.5,200.0,22.5,68.5,22.5
749,1955,48726.0,0,1,90,3,3,2,4,6,0,1367020800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,19.0,2.0,0.0,29.5
1253,1958,85485.0,0,0,73,1,6,6,6,2,0,1403308800,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,305.5,22.0,9.0,27.0
491,1989,81217.0,0,0,77,1,3,7,11,1,0,1374192000,0,0,1,0,0,0,0,0,0,1,0,0,0,35.0,162.0,73.0,20.0,42.0
1742,1975,59481.0,0,1,47,2,3,3,8,2,0,1382486400,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,42.5,35.5,33.0,29.0
30,1970,40548.0,0,1,31,2,2,1,4,5,0,1349827200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,1.0,0.0,1.5
445,1949,70165.0,0,0,60,1,3,7,11,1,0,1379808000,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,126.5,99.5,95.5,61.0
760,1965,40760.0,0,1,64,2,2,1,3,6,0,1377820800,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,8.5,0.0,0.0,3.0
373,1968,83664.0,1,1,57,3,2,2,12,5,0,1367971200,0,0,0,0,1,0,0,1,0,0,0,0,0,10.5,75.5,14.0,10.5,43.0
1833,1961,64260.0,0,0,1,1,4,5,4,3,0,1357862400,0,0,1,0,0,0,0,0,0,0,1,0,0,84.5,408.0,10.0,0.0,15.0
1718,1959,54984.0,0,1,51,4,6,1,6,7,0,1400889600,0,0,1,0,0,0,0,0,1,0,0,0,0,6.5,65.5,16.0,1.5,3.0
1863,1969,62772.0,0,1,74,1,5,6,11,2,0,1368921600,0,0,0,1,0,0,0,0,0,1,0,0,0,24.5,78.5,21.5,4.0,54.0
1140,1976,46049.0,1,1,11,10,5,2,9,7,0,1374364800,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5,56.0,9.5,7.0,9.5
1246,1982,73450.0,0,0,85,1,7,8,11,3,0,1386201600,0,0,0,1,0,0,0,0,0,0,1,0,0,25.5,207.5,45.0,34.5,18.5
1482,1977,42014.0,1,0,56,6,7,1,6,8,0,1345161600,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,54.0,2.0,7.5,25.0
617,1960,32218.0,0,0,27,1,2,1,3,7,0,1392422400,1,0,0,0,0,0,0,0,0,1,0,0,0,12.0,7.5,6.5,0.5,15.0
637,1950,50616.0,0,1,71,1,1,1,4,2,0,1397347200,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,12.5,0.0,0.5,4.5
1224,1984,25707.0,1,0,18,1,1,0,3,7,0,1390003200,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,1.5,3.0,1.5
1573,1965,45143.0,0,1,74,3,6,1,5,7,0,1377475200,0,0,0,1,0,0,0,0,0,0,1,0,0,2.5,37.0,5.5,2.5,7.0
2140,1954,72071.0,0,1,4,3,5,4,8,2,0,1360800000,0,0,1,0,0,0,0,1,0,0,0,0,0,34.5,150.0,75.0,69.0,75.0
1967,1991,51373.0,0,0,37,1,3,5,3,4,0,1371859200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,50.5,32.0,13.0,58.5
342,1943,65073.0,0,0,65,1,5,3,5,2,1,1376956800,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,88.5,34.5,0.0,4.0
2095,1976,25176.0,1,1,79,1,1,0,2,7,0,1376092800,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,2.5
1655,1991,20193.0,0,0,18,1,1,1,4,4,0,1354060800,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,11.0,12.0,5.5,4.5
1029,1965,33168.0,0,1,0,3,2,1,4,7,0,1350086400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,18.5,0.0,0.5,1.5
1132,1954,57744.0,0,1,91,2,9,1,4,8,0,1384214400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,19.5,0.0,0.0,9.5
944,1967,70647.0,0,1,65,2,4,7,13,2,0,1348185600,0,0,1,0,0,0,0,1,0,0,0,0,0,42.5,85.5,12.5,61.5,57.0
2198,1970,57642.0,0,1,24,3,7,6,6,4,0,1389225600,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,29.0,4.0,0.0,13.5
391,1971,65808.0,1,1,1,3,5,1,5,6,0,1401408000,0,0,0,0,1,0,0,1,0,0,0,0,0,3.5,40.0,6.5,3.5,5.0
228,1958,64961.0,0,1,97,2,6,4,4,3,0,1356220800,0,0,1,0,0,0,0,0,0,0,1,0,0,57.0,138.0,37.5,62.0,19.0
2053,1970,64713.0,1,0,11,2,5,5,7,4,0,1391731200,0,0,1,0,0,0,0,1,0,0,0,0,0,30.0,120.5,6.5,27.0,27.0
517,1962,65316.0,1,1,65,2,3,2,5,4,0,1366761600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,46.0,1.5,4.5,19.0
479,1962,59432.0,0,1,88,3,5,3,11,5,0,1365811200,0,0,0,1,0,0,0,1,0,0,0,0,0,12.5,132.5,12.5,9.5,6.0
799,1970,65968.0,0,1,12,2,5,4,7,3,0,1399852800,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,41.5,9.5,2.0,2.0
34,1970,67353.0,0,1,37,5,5,6,12,2,0,1388448000,0,0,0,0,1,0,0,0,1,0,0,0,0,8.5,75.5,0.0,4.0,17.5
1268,1951,26997.0,0,0,89,2,4,2,5,7,0,1352073600,0,1,0,0,0,0,0,0,1,0,0,0,0,11.5,39.0,66.5,24.5,72.0
8,1974,30351.0,1,0,19,1,3,0,2,9,0,1370476800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,12.0,1.5,1.5,1.0
